screen_name,created_at_month,created_at_day,created_at_year,country,location,friends_count,followers_count,statuses_count,favourites_count,favourited_count,dob_day,dob_year,dob_month,gender,mobile_favourites_count,mobile_favourited_count,education,experience,age,race,wage,retweeted_count,retweet_count,height
vaalsTOe,2,19,2014,USA,Indianapolis Indiana,91,107,74,194,0,25,1955,1,male,0,107,12,18,30,white,25.08,1,38,172
aJmohsPte,3,28,2013,USA,Mississippi,16,107,17254,0,6,10,1984,2,male,0,0,11,0,39,white,39.81,0,0,171
vsleoll,8,29,2014,Canada,Montreal,113,107,901,292,6,10,1994,11,female,0,81,10,30,53,white,27.77,0,0,167
dAGrxhi,8,26,2012,USA,nyc,1002,107,4008,867,2,17,1976,3,male,0,0,11,24,35,white,60.09970581,0,0,188
ykottiiSc,1,15,2015,USA,Virginia Beach VA,212,107,1123,1,14,13,1975,9,female,81,81,12,0,25,native american,6,4,42,164
wrozcre,6,11,2012,USA,Oakland,237,107,876,174,3,10,1966,3,female,0,0,11,29,39,white,25.85,0,0,159
cmhill,11,20,2009,USA,Indianapolis,307,107,209,24,3,1,1900,7,female,0,0,14,11,38,asian,13.41,0,0,162
7KY7LU,11,21,2013,USA,Cincinnati OH,230,107,2677,12,4,14,1940,3,female,0,0,12,0,42,asian,24.92,1,56,163
F4S1LAH,1,3,2015,USA,Omaha NE,9,107,2742,26,55,27,1965,2,male,0,0,15,0,44,white,19.22,0,1,182
IAaaanynr,7,18,2014,Canada,Toronto Ontario Canada,82,107,136,4,4,31,1999,1,male,0,107,14,17,42,native american,40.15,1,2,180
5PB1R,5,27,2009,India,Pune,128,107,498,750,2,24,1986,10,female,0,0,16,0,45,asian,20.13,0,1,168
rpmhxm,7,10,2009,Canada,Ottawa Canada,330,107,173,27,0,1,1957,4,male,0,0,10,0,31,white,11.6,6,18,187
4ei2gnviw,4,16,2014,India,Bangalore,146,107,790,16,2,15,1995,7,male,0,0,11,25,45,white,22.88,0,0,171
lnzBlaaui,6,24,2011,England,London England,113,107,84,25,2,3,1964,5,female,0,0,13,26,37,white,20.94,1,4,166
najyaPaht,6,21,2009,USA,Fremont CA,576,107,192,212,4,8,1958,8,male,0,0,11,9,35,latino,21.88,1,8,176
lkrcaeyl,11,19,2008,USA,Cleveland OH,295,107,155,32,2,23,1966,6,male,0,0,7,12,17,white,25.17,0,0,179
S00K0O1TE,6,12,2013,USA,Bay Area CA,105,107,1611,2756,8,4,1997,8,male,0,0,9,32,19,white,20.49,3,8,189
eresfytju,1,24,2012,USA,Malaysia,78,107,656,241,0,28,1948,12,male,0,0,11,0,57,white,13.93,0,0,169
lsMFautun,2,10,2015,USA,NC,105,107,121,1,2,8,1974,4,female,0,0,12,21,32,white,21.36,0,0,158
tohxyeouD,3,22,2014,USA,Iowa,254,106,814,0,4,30,1985,12,female,0,0,10,31,36,white,26.69,0,0,162
staiamrDu,12,13,2011,Switzerland,Switzerland,327,106,1999,3,10,21,1984,6,male,0,0,15,13,33,white,16.64,1,50,173
am1scakfo,8,16,2010,USA,Malaysia,225,106,6993,6,0,1,1989,1,male,0,0,11,15,42,white,18.34,0,0,181
Jiraaonns,2,2,2011,USA,Seattle,44,106,2130,88,10,28,1992,1,male,0,0,10,26,57,latino,6.5,0,0,175
sbArRaT,2,19,2015,England,Liverpool,114,106,100,12,1,24,1944,10,female,0,0,11,14,38,white,13.52,0,0,161
bsankaihb,4,1,2015,USA,Baltimore,272,106,187,1,0,1,1945,2,female,0,0,9,31,47,native american,31.1,1,175,162
uisartanL,11,16,2014,USA,Pittsburgh,49,106,4026,4,10,26,1940,10,female,0,80,10,9,35,latino,39.44,0,0,163
sci91r2h5,2,15,2012,USA,Virginia,79,106,559,30,0,7,1977,7,male,0,0,11,27,35,white,30.67,0,0,183
la7513w,11,27,2012,USA,San Antonio TX,466,106,1340,2393,2,10,1992,3,male,0,106,12,0,43,white,23.55,1,4,178
oihRnurS,2,13,2012,USA,San Diego,221,106,171,11,2,24,1972,10,female,0,0,10,8,38,white,8.5,1,175,170
ZttacrheP,5,16,2011,Mexico,Mexico,89,106,1294,3070,2,2,1989,3,male,0,0,15,21,33,hispanic,11.59,0,0,185
JktdScoTk,3,22,2013,USA,Virginia USA,4,106,17331,0,11,6,1995,6,male,0,0,10,0,39,white,34.35,0,0,176
o4TgC16n,5,4,2010,Canada,Vancouver,353,106,645,106,7,1,1960,7,male,0,0,7,9,46,white,24.27,1,18,177
e2drdpano,10,24,2014,USA,Mississippi,309,106,608,106,1,16,1990,4,male,0,0,9,0,60,latino,38.2,0,0,185
libzuag,6,29,2008,USA,New York USA,168,106,2136,778,3,24,1984,9,male,0,0,7,0,21,white,19.98,1,15,166
TottAIIho,3,14,2014,USA,San Jose CA,179,106,18,19,0,26,1980,8,male,0,0,9,15,33,latino,35.82346829,0,0,174
asciwkndl,9,19,2009,USA,Philadelphia,162,106,2125,50,11,8,1957,3,male,0,0,16,9,37,white,26.96,0,27,175
6icn4nkj,9,15,2011,USA,NYC,62,106,2598,2190,7,1,1999,1,male,0,0,11,25,52,white,54.97195839,2,4,173
MeNnorLad,6,19,2013,USA,Boston,58,106,812,2256,0,10,1948,10,female,0,0,15,9,34,white,7.5,1,30,165
oamwpdhfl,6,5,2014,USA,SoCal,483,106,564,350,1,15,1972,5,male,0,0,12,3,56,white,5,1,217,171
lBl1iB120,12,25,2010,USA,Irvine CA,260,106,225,4,4,12,1972,7,male,0,0,17,0,39,white,31.64,0,0,178
TCEMR,9,28,2013,USA,ATL,438,106,589,388,2,1,1981,5,female,0,0,12,4,15,white,19.13,1,632,161
svrleaiec,1,7,2013,USA,Miami FL,41,106,901,11,4,15,1995,5,male,0,0,13,13,44,white,11.71,0,0,180
WusaSeHot,4,19,2011,Spain,Madrid Spain,81,106,489,103,5,16,1962,8,female,0,0,9,6,50,mixed,25.55,1,1,157
miriahvpd,12,17,2010,Spain,Spain,239,106,9277,337,4,1,1994,2,male,0,0,12,7,53,white,16.79,1,4,180
vynikjzsr,5,29,2009,Sweden,Sweden,915,106,24,6,2,25,1984,2,male,106,0,12,10,32,white,8,0,0,167
ojahnjos,4,18,2009,USA,Seattle,646,106,6,282,0,20,1987,6,female,0,0,14,27,43,white,10.34296145,0,0,156
FkiRIMe,3,5,2012,USA,Wyoming,135,106,4948,53,2,19,1995,11,male,0,0,13,25,31,indian,11.81,0,0,173
ribcta,4,8,2008,USA,South Florida,401,106,2746,91,3,5,1988,3,male,0,0,16,-5,43,white,14.36,0,0,186
LtiRlCn,1,7,2011,USA,bitly.comTwiBuildd,408,106,1132,105,8,20,1995,5,male,0,0,17,15,29,white,21.31,4,4,179
t8el2adr,3,31,2011,USA,San Francisco California,352,106,141,19,4,1,1999,1,male,0,0,11,37,38,white,37.29,2,2,178
irteoPmeo,2,2,2012,India,India,48,106,1430,135,4,17,1973,8,male,0,0,14,0,28,white,25.54,1,6,175
saiaiwenj,8,13,2013,USA,Fort Worth,54,106,338,54,1,14,1971,11,female,0,0,14,17,40,asian,14.22336188,0,0,160
jnaokatnt,10,15,2010,USA,Fremont CA,78,106,1623,673,0,24,1959,1,male,0,0,18,39,11,white,10.63,0,0,178
dYBreaado,11,7,2014,USA,Orlando Florida,247,106,340,17,1,22,1970,7,female,0,0,15,34,35,white,15.65,1,10,164
ygnAaaTm,7,15,2010,USA,United States of America,195,106,685,15,6,14,1998,7,male,0,0,14,17,40,white,20.91,0,170,163
uDearySjr,11,6,2013,USA,Houston,97,105,3188,2,9,5,1967,1,male,0,0,14,0,40,white,46.63,1,1,169
csainhlko,5,15,2009,USA,DC,117,105,4545,1078,14,12,1992,3,male,0,0,16,0,40,white,28.25,1,6,175
8i2enn,12,18,2010,USA,New York USA,44,105,407,57,2,15,1960,10,female,0,0,11,-3,40,white,20.54,0,0,159
pepepsiLG,2,8,2010,Israel,Israel,124,105,1015,9,5,1,1967,8,male,0,0,12,0,41,white,24.82,1,3,169
vr4hamo1,3,2,2015,USA,Boulder CO,324,105,463,6,3,1,1900,11,female,0,0,8,0,24,mixed,13.92,1,23,166
AdirlmaVa,3,24,2009,Denmark,Copenhagen,375,105,7777,889,2,3,1972,5,male,105,0,15,36,22,white,25.87,0,3,174
fefoanmgo,2,8,2014,USA,Scottsdale AZ,89,105,1814,1919,8,25,1959,12,female,0,0,12,-7,45,white,7,15,102,169
llb4e23e1,4,5,2015,USA,Boston,15,105,3565,2917,5,12,1968,3,male,0,0,14,0,31,white,20.72,0,3,179
ixhygeesl,1,21,2010,Scotland,Scotland,583,105,2125,1062,13,22,1953,3,male,0,0,13,24,44,white,42.07,0,0,173
iappduvli,6,22,2010,India,India,298,105,1334,81,0,3,1957,3,male,105,0,17,0,53,hispanic,31.4,1,25,173
WweGsLN,3,28,2015,USA,U.S.A.,113,105,1302,11,3,9,1944,12,female,0,0,9,20,41,white,19.97,0,0,159
5fm353,5,8,2013,USA,Charlotte NC,51,105,700,60,0,24,1969,2,male,0,0,13,0,22,white,19.17751389,0,0,173
iaxghxs,8,30,2013,Australia,Australia,122,105,426,655,2,11,1984,10,male,0,0,12,13,37,white,13.7,0,90,178
daiSta53n,7,9,2011,Canada,Montreal,98,105,907,46,3,11,1939,12,male,0,0,10,18,31,white,22.9,1,10,179
PtnvedHii,5,8,2011,Canada,Ottawa Canada,72,105,38,26,6,12,1992,6,male,0,0,15,29,46,latino,16.18,0,0,186
rraclajel,7,13,2014,USA,Houston,39,105,434,188,2,20,1991,6,female,0,0,17,23,50,white,7,0,0,160
aasphkm,1,3,2012,Brazil,Brazil,174,105,1770,54,1,9,1993,8,male,0,0,14,0,39,mixed,24.21,0,6,183
eVnnJetcB,5,4,2012,USA,Denver,126,105,6986,729,1,16,1975,9,male,0,0,13,13,28,persian,82.63312,2,79,167
hjnkaay8s,6,10,2011,Spain,Spain,1118,105,1274,91,4,14,1978,8,female,0,79,13,15,23,white,36.99,0,6,165
tdrleptrp,3,3,2014,USA,San Antonio,186,105,242,46,6,20,1995,10,male,0,105,9,20,48,latino,21.76,9,20,167
nldPNooko,9,4,2013,Canada,Montreal Canada,124,105,693,1,3,15,1973,5,female,0,0,13,0,45,white,12.75870932,0,0,156
relag2seg,8,8,2013,Mexico,Mexico,188,105,547,34,1,1,1980,1,male,0,0,12,9,6,white,20.21,0,1,172
uNQnunTay,11,26,2008,USA,Utah,21,105,410,128,8,28,1962,4,male,0,0,10,-2,0,white,11.4,1,216,181
irplainar,4,17,2009,USA,San Francisco,76,105,239,2,3,25,1986,12,male,0,0,15,0,28,white,54.36582199,1,4,178
ddvisn70a,10,6,2014,USA,Cincinnati Ohio,141,105,3502,3616,4,27,1966,8,female,0,0,15,0,40,asian,28.26,1,9,157
LAEEZYKAA,4,18,2015,USA,Houston Texas,409,105,222,10,0,6,1972,4,female,0,0,15,34,0,white,6,1,40,156
3c1015L71,4,28,2015,Singapore,Singapore,2001,105,252,0,0,23,1979,1,female,0,0,12,-19,39,white,23.34,0,1,159
utpriGaco,2,17,2015,USA,PA,2002,105,89,10,0,16,1984,12,male,0,105,11,0,51,latino,29.47,0,0,184
2osmeRS8e,6,2,2013,India,Dubai,196,105,1129,2,9,25,1987,1,female,0,0,9,0,42,white,32.55,1,117,170
EpIppGlTT,4,10,2013,Earth,The World,106,105,6476,2374,23,23,1948,5,male,0,0,12,0,19,white,103.664344,1,51,184
eapssala,10,9,2010,Australia,Australia,206,105,725,288,4,12,1963,12,male,0,0,12,36,51,asian,12.32,1,222,182
tmaTroRot,6,18,2011,USA,Bay Area CA,222,105,1463,124,5,5,1968,1,male,0,0,12,0,33,white,29.55,1,1,174
as1kara1p,10,19,2010,Philippines,Philippines,594,105,191,18,3,8,1953,9,male,105,0,16,10,28,white,18.3,0,0,171
oltteyeik,4,5,2015,USA,Madison WI,18,105,3754,3049,2,1,1993,11,male,0,0,13,0,35,white,15.58,0,3,171
ziinooLSs,7,30,2014,USA,Austin TX,3,105,14358,0,28,24,1956,2,male,105,0,15,0,18,white,17.07,2,125,172
y01420yxx,4,24,2014,USA,San Antonio,1173,105,119,30,0,8,1991,3,male,0,0,15,29,48,white,23.69,1,22,171
lnuofgod,6,6,2012,USA,Boulder Colorado,160,105,7624,20,8,12,1994,12,female,79,0,17,0,46,white,17.66,10,295,160
ddrTerPaa,4,4,2015,Finland,Helsinki Finland,26,104,8,16,0,10,1982,3,male,0,0,14,8,29,white,11.24,0,0,167
B01T,3,9,2009,Canada,Toronto,99,104,4518,59,11,4,1984,1,male,104,104,9,0,46,white,40.39,0,8,179
CsehienAr,9,3,2008,USA,Chicago Illinois,168,104,2906,61,2,4,1979,9,male,0,0,15,10,24,white,37.63,1,270,174
inndungcg,10,25,2008,USA,East Coast,180,104,55,8,4,3,1972,9,male,0,0,9,15,56,hispanic,23.47,1,67,182
cobepck,5,20,2009,USA,North Dakota,195,104,2300,1375,2,30,1989,10,male,0,0,17,19,46,white,102.0231543,1,2,178
issioriGt,3,27,2015,USA,LA,240,104,561,65,1,2,1985,7,male,0,0,9,25,36,white,29.96,1,2,171
sotixrx,11,12,2009,Canada,Ontario Canada,44,104,1339,1730,10,12,1961,12,male,0,0,15,32,29,white,33.82,5,15,185
ogoxXxhTa,10,10,2014,Turkey,Istanbul,125,104,628,32,0,14,1963,10,male,0,0,9,0,39,white,8,1,222,167
JesreaiGn,3,13,2013,USA,Kentucky,348,104,2533,613,14,29,1965,9,male,0,0,3,0,44,white,13.84,1,505,177
n71EmGe6a,1,5,2015,USA,Palo Alto,305,104,810,204,2,16,1941,2,male,0,0,15,0,61,white,28.08,0,0,166
hiiBaTatt,3,31,2015,France,Paris,564,104,52,7,1,17,1994,2,male,0,0,11,20,46,white,6.5,1,162,177
itbsaolon,4,1,2009,USA,New York NY,383,104,723,15,25,10,1960,2,male,0,0,8,15,57,white,35.8021174,1,20,175
2eeaenenr,9,9,2012,Brazil,Brasil,94,104,1428,546,1,14,1953,7,male,0,0,15,33,47,white,26.61,0,0,169
erdDurrBo,4,4,2012,USA,Miami Florida,222,104,1252,1049,11,18,1990,5,male,0,0,14,0,26,hispanic,91.5382508,1,2,180
tiscdiatb,7,14,2010,USA,Hawaii,266,104,1966,1225,2,1,1999,1,male,104,104,12,0,28,latino,27.53,0,14,184
mrbho,2,28,2009,USA,US,317,104,2499,1500,10,1,1988,1,male,0,0,17,2,7,white,44.54,4,47,174
r4a4eTrCd,4,21,2011,USA,Maryland USA,163,104,3148,136,3,17,1999,3,male,0,104,10,22,54,white,23.44,0,1,186
hebirmglc,1,13,2012,USA,Santa Barbara CA,81,104,1515,107,42,21,1981,9,male,0,0,12,0,27,white,41.37,0,0,170
eswe5n9,1,21,2013,USA,NJ,232,104,560,1107,6,11,1990,6,male,0,0,14,0,14,white,53.53154714,2,18,177
nMrdMea,7,21,2012,USA,Detroit MI,319,104,4714,18,2,31,1953,3,male,0,0,8,0,45,white,26.83,0,0,178
nhqnosjeo,5,23,2014,USA,Birmingham,151,104,3957,2457,5,18,1990,2,male,0,0,16,0,51,white,28.27,27,109,179
dsrewtssi,3,1,2012,USA,ATL,448,103,252,39,3,7,1950,1,female,0,78,14,0,33,white,25.65,1,1,164
uTsrareTu,10,14,2011,Spain,Madrid Spain,308,103,387,4,1,7,1997,8,female,0,0,9,9,52,white,14.93,0,0,168
ddgaueeog,10,6,2009,USA,Pasadena CA,364,103,361,3,1,1,1978,1,male,103,103,9,0,50,white,22.48,1,7,177
etaOneMta,1,14,2015,Malaysia,Kuala Lumpur Malaysia,9,103,97,0,0,12,1929,10,female,0,0,10,11,49,white,16.98,0,0,163
oluotVhrS,12,20,2013,USA,CA,0,103,4301,0,13,6,1948,4,male,0,0,13,36,54,pacific islander,31.56,0,0,187
lwimhyuml,8,19,2010,USA,Washington,170,103,562,40,3,1,1988,1,female,0,0,10,33,52,mixed,32.01,0,0,156
jyzja,12,23,2010,USA,Atlanta GA,174,103,7594,12432,18,1,1981,10,female,0,0,9,35,27,white,14.34364238,10,98,163
adynMrWoe,10,16,2013,USA,Anchorage,148,103,401,0,2,26,1953,4,female,0,0,10,25,21,white,29.5,1,1,169
pcdsi,12,29,2011,USA,Cleveland,725,103,2374,1333,4,10,1997,10,male,103,103,11,0,30,white,19.33,0,9,174
ajcpnyh,10,24,2010,Ireland,Dublin,1011,103,272,70,6,19,1947,12,male,0,0,13,25,42,native american,50.7,0,0,176
lmsaohesu,2,22,2015,USA,Tampa FL,69,103,22,4,0,24,1958,3,male,0,0,10,0,46,latino,26.92,2,10,181
EiPUnniHl,8,25,2011,USA,Boston,96,103,3241,274,5,24,1946,1,female,0,0,17,0,27,mixed,27.24,0,0,157
snlroleed,3,17,2013,Finland,Helsinki Finland,35,103,21,8,5,28,1948,7,male,0,0,15,0,42,white,30.24,6,29,181
ntsnBaoNi,2,10,2015,USA,NY,439,103,433,18,11,29,1977,10,male,0,0,13,12,27,arab,22.71,3,161,181
VLiaoedus,9,9,2011,Ireland,Ireland,252,103,809,16,3,6,1984,1,male,0,0,16,0,27,white,22.88,1,19,182
Riyrigtaa,5,28,2009,Turkey,Istanbul,101,103,615,274,5,1,1985,5,male,0,0,14,17,45,mixed,16.39,2,9,177
ggyuuii,4,7,2009,USA,Silicon Valley,159,103,1275,102,11,7,1961,2,female,0,0,10,25,41,arab,19.67,0,0,168
hzb38Cur,4,5,2014,USA,Cincinnati,131,103,2176,1475,3,30,1972,6,female,0,0,13,0,57,white,11.35,0,0,161
nesalWarx,1,5,2012,USA,Malaysia,169,103,1478,753,0,4,1991,4,male,0,0,18,12,30,white,13.67,0,15,183
apfektrte,3,2,2009,Earth,Planet Earth,484,103,681,525,1,19,1988,7,male,0,0,10,0,32,white,18.07,1,7,176
esnsniomn,11,16,2011,USA,NEW YORK,16,103,19851,0,2,1,1990,1,male,0,0,15,0,37,white,30.5,0,0,169
eraer27bl,6,30,2013,USA,Ohio,132,103,834,72,6,7,1934,8,female,0,0,18,21,56,white,7.5,1,2,163
tdlaeNcel,12,28,2012,USA,Minneapolis,299,103,299,38,1,18,1983,4,male,103,0,15,22,43,white,13.2,1,96,162
iloaotqCu,4,30,2014,Australia,Australia,54,103,484,76,11,12,1974,1,male,0,0,12,0,25,white,6.5,0,0,179
hJm1Dm,6,6,2011,USA,Ashburn VA,137,103,10907,1187,5,21,1981,7,male,0,0,13,0,34,white,33.06,0,24,179
u6doHera2,12,7,2011,USA,San Jose CA,190,103,6291,1753,2,1,1980,1,male,0,0,9,25,21,white,49.39,1,12,183
seuiBicMh,12,5,2011,Canada,Montreal,81,103,20138,0,48,25,1991,9,male,0,0,9,0,19,white,41.64,1,5,169
CPNaMFLy,4,3,2015,USA,Florida USA,1121,103,1668,0,5,18,1990,6,female,0,0,18,0,44,white,31.99,2,6,161
edavdniol,1,23,2014,India,Bangalore,69,103,816,1200,15,1,1900,11,female,0,0,16,-5,37,white,17.88,0,2,168
uasnsted1,10,5,2011,Canada,Montreal,37,103,252,311,5,3,1981,2,male,0,103,13,0,16,white,6.5,2,7,176
iegBrCgda,2,21,2013,India,Chennai,221,103,1290,9,4,23,1970,7,male,103,0,14,40,40,white,7.5,0,0,180
hnsanleok,12,25,2010,USA,Chicago,201,103,4032,54,1,9,1957,8,male,0,0,15,0,34,white,9,1,66,178
htweagtor,1,29,2009,Japan,Japan,119,103,684,23,7,1,2000,12,female,0,78,13,14,27,white,14.03,0,0,162
77rmnesae,10,23,2012,USA,Austin Texas,279,103,1065,35,4,10,1947,9,female,0,0,13,-10,32,white,23.86,0,0,162
tikyaefte,5,3,2013,USA,Cleveland Ohio,331,103,281,41,2,21,1981,2,male,0,0,12,16,47,white,17.42,0,0,173
kcdikoSpe,9,12,2013,USA,Dallas,189,103,593,97,0,1,1987,1,male,0,0,12,17,27,white,12.17,0,0,177
edre1ngni,4,20,2009,Sweden,Stockholm,179,103,3597,208,0,3,1997,7,female,0,0,12,0,59,asian,38.16,0,8,163
rAteStiMl,4,20,2014,USA,PA,62,103,699,1,4,17,1946,11,male,0,103,12,4,62,white,12.63,0,0,179
chcatwret,9,27,2014, Germany,Frankfurt Germany,187,102,624,382,2,4,1999,12,male,0,0,15,0,35,white,31.05,1,1092,189
tTaSAourl,9,15,2010,USA,MA,218,102,346,74,2,26,1979,9,male,0,0,11,45,37,white,15.53,0,0,172
LBSTMTGKK,11,21,2014,USA,Irvine CA,158,102,146,36,15,24,1944,4,male,0,0,11,0,33,white,17.31,0,0,180
mrwwaehtm,3,2,2015,USA,Manchester,358,102,304,123,9,1,1905,5,male,0,102,16,0,15,white,10.42,3,7,168
PCnoEcSH,10,29,2014,Canada,Vancouver Canada,51,102,215,43,0,1,1967,1,female,0,0,15,0,36,white,17.48,0,0,162
1dy6o7enh,5,19,2009,Canada,Toronto ON,545,102,1882,3309,2,28,1988,12,male,0,0,8,19,51,white,36.5,0,5,177
oteBurfan,4,16,2013,USA,SF Bay Area,410,102,3553,506,10,30,1996,6,male,0,0,17,0,44,white,87.30629559,2,7,181
PnieBrRgo,6,2,2014,USA,Akron Ohio,106,102,1247,11,8,22,1980,4,male,0,0,14,0,34,white,33.05287254,1,1,171
tetcreepa,8,16,2014,USA,US,0,102,16224,0,29,30,1951,7,female,0,0,10,27,28,white,34.85,0,0,159
EcesGne,11,13,2014,USA,Maine,256,102,416,16,5,14,1972,8,male,0,0,9,0,47,white,7.5,1,69,174
bakerlBda,7,24,2012,USA,Investors Hangout,97,102,1016,1930,4,25,1966,8,female,77,0,12,46,54,white,7.5,0,1,164
dln3AS5Bo,7,17,2014,USA,Boulder Colorado,88,102,67,16,0,4,1994,3,female,0,0,11,0,24,white,13.28,1,38,160
giMnlualv,5,26,2010,USA,St. Louis MO,258,102,450,23,1,20,1991,2,male,0,0,17,0,48,white,47.62,1,8,185
3cs48acs,7,19,2009,USA,Milwaukee WI,183,102,1753,143,0,29,1983,3,male,102,0,13,0,50,white,16.73,0,0,180
reshsuyt,5,23,2009,Germany,Hamburg,248,102,351,9,2,22,1988,5,female,0,0,14,13,31,white,37.72,0,0,162
Dann3ndaM,7,11,2014,USA,Portland OR,196,102,326,0,5,5,1947,10,male,0,0,9,0,20,asian,25.96,1,2,180
hc6renf17,4,19,2014,USA,bitly.comTwiBuildd,210,102,21,24,0,23,1996,2,male,0,0,10,12,46,latino,30.22,0,0,184
vnYsnemeI,4,15,2015,European Union,Europe,243,102,27,2,1,25,1982,2,female,0,0,8,14,41,white,10.67735655,1,9,161
it7erahtM,4,9,2015,USA,Maryland USA,111,102,422,135,28,1,1988,1,male,0,0,11,0,36,asian,31.09,2,212,176
naTknnBka,3,17,2013,USA,Minnesota,80,102,663,3027,0,5,1949,5,female,0,0,11,18,34,white,6.5,0,1,163
NpeweSsaF,2,12,2015,USA,Orange County CA,40,102,33374,0,19,24,1964,7,female,0,0,12,0,20,white,22.75,0,0,164
ehczmaecr,11,4,2014,USA,San Antonio,88,102,2529,389,0,21,1966,5,female,0,0,13,0,33,white,20.19,0,37,165
aeyiazniD,7,7,2013,USA,NASDAQ,487,102,638,290,0,14,1957,9,female,77,0,16,30,41,latino,20.69,1,24,160
nSeadihom,4,6,2015,USA,Virginia Beach VA,57,102,1,0,0,19,1999,3,male,0,0,10,0,41,white,15.47,0,0,167
ts01a1llw,10,26,2010,USA,Brooklyn New York,27,102,14,16,2,21,1947,10,female,0,77,9,0,41,white,8,1,36,164
a687nzinm,8,26,2013,USA,Wall Street,24,102,1689,87,7,9,1962,7,female,0,0,13,0,59,white,20.34,3,587,164
Nriiepoap,4,2,2012,Finland,Finland,164,102,231,153,1,20,1989,11,male,0,0,14,8,20,white,12.51,1,14,179
aefKSy9af,7,12,2013,USA,Nebraska,63,102,838,3228,0,16,1998,6,male,0,0,17,5,6,white,34.18,1,3,179
nnrusielr,7,23,2014,USA,Alabama,134,102,936,121,2,19,1947,8,male,0,0,4,17,36,white,10.65,0,0,169
4haofer2a,4,4,2015,India,Delhi,14,102,3561,2912,3,23,1982,10,female,0,0,11,24,59,latino,40.43,1,534,162
rkhhfa,5,2,2014,USA,St. Louis,481,102,55628,0,29,26,1969,7,female,0,0,12,3,55,white,39.75,0,0,162
edta5r50a,4,26,2013,USA,Phoenix AZ,20,102,2138,0,2,10,1989,4,male,102,0,14,27,33,white,30.24,0,0,167
afnnusaui,3,26,2011,Canada,Toronto Canada,521,102,1830,1502,10,12,1978,10,male,102,0,16,0,0,white,14.46,1,9,169
igieizebd,3,8,2014,Nigeria,Lagos Nigeria,9,102,4053,729,6,22,1988,10,female,0,0,17,9,44,white,9,4,14,159
a00a0hmom,9,25,2012,Colombia,Colombia,507,102,339,13,2,3,1990,2,male,0,0,11,0,32,white,30,1,2,180
E6TSSGE6N,6,4,2013,Canada,Ontario Canada,123,102,3003,11,5,7,1940,5,female,0,0,12,0,52,white,11.0935417,0,0,158
renpsaegS,7,18,2012,USA,Madison Wisconsin,100,102,7025,10203,0,12,1981,6,male,0,0,13,0,49,latino,25.31,1,33,183
aHWe1errd,2,28,2014,USA,San Antonio Texas,19,102,821,171,0,1,1988,1,male,0,0,13,6,42,white,11.08,0,2,164
naDatyder,1,3,2012,USA,New Hampshire,290,102,1241,21,1,16,1991,12,male,0,0,17,0,39,white,48.02,1,1,183
tneiHeaPr,1,13,2014,India,Delhi,107,102,4146,652,7,1,1980,1,female,0,0,15,0,50,asian,24.35,0,0,164
itgydpayg,9,23,2012,USA,Silicon Valley,157,102,1505,758,1,15,1974,2,female,0,0,14,16,35,native american,29.03,1,2,172
hntGesD,10,29,2014,Ireland,Dublin,73,102,1550,0,3,29,1955,11,female,0,77,13,20,30,white,42.67,1,15,156
b213dk,9,1,2008,Kenya,Nairobi Kenya,232,102,626,428,9,1,1979,4,male,0,0,9,0,43,white,45.85,0,1,188
ieeeWPSrw,11,20,2014,USA,Austin Texas,448,102,39,0,5,5,1989,10,female,0,0,9,3,29,white,23.53,1,243,159
rKiaua,11,26,2011,USA,New York City,822,102,2358,563,2,4,1955,3,female,0,77,11,26,39,white,19.18,1,39,165
daissacsg,2,22,2011,USA,United States of America,295,102,461,1,1,24,1984,7,female,0,77,14,5,44,white,20.72,0,0,161
ergnwaans,3,26,2009,USA,Cincinnati Ohio,548,102,823,202,3,30,1969,7,male,0,0,13,0,50,white,28.24,1,11,169
nnloHgMey,4,8,2015,France,Paris France,1757,101,164,2113,3,13,1995,3,male,101,0,9,4,27,white,26.13,0,74,180
ldrpmvyoI,4,12,2011,Earth,International,413,101,3070,4024,2,13,1997,6,female,0,0,13,31,31,white,9.5,1,51,162
ARtalia,8,20,2009,USA,South Carolina,30,101,507,2,2,10,1986,10,male,0,0,10,20,14,white,16.31,0,0,163
4ial4170d,7,29,2014,USA,Jacksonville FL,110,101,3305,1285,5,17,1969,12,male,0,0,14,0,38,white,26.44,1,202,169
nfakfaasr,12,12,2009,USA,Brooklyn New York,657,101,1649,1226,9,4,1992,8,female,0,0,13,0,32,white,9.5,1,431,166
ALZius,5,23,2010,USA,ATL,381,101,2867,124,6,21,1986,10,female,0,0,15,0,40,white,6,1,13,165
8t4lmtee2,4,5,2015,USA,Tampa FL,13,101,918,743,0,5,1984,7,female,0,0,13,20,10,white,27.79,0,0,161
reehtiaot,9,10,2013,USA,South Carolina,31,101,351,403,1,14,1964,1,female,0,0,6,7,27,white,11.92210591,1,213,160
TkeLyacue,5,7,2011,USA,NY,577,101,288,4,1,28,1993,10,male,0,0,14,24,41,hispanic,12.4,0,0,174
facfirebn,3,28,2009,Canada,Vancouver,176,101,3967,344,4,26,1966,8,female,0,0,12,-2,58,white,30.1,1,9,165
n8FriC6io,3,25,2012,USA,Illinois,605,101,1593,159,2,29,1993,4,female,0,0,11,0,68,white,7,1,7,162
eeewdgett,1,29,2014,USA,Washington,227,101,425,118,5,1,1961,7,male,0,0,10,26,45,white,25.91,0,5,166
